"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"BEN.SMITH","2013-2014","CHI","R",75,809.35,12,9,21,18,1.56,1.33,25.78,1.91,671,646,25,50.95,-5.62,32,30,2,51.61,-3.85,27.82,23.4,4.42,54.31,-1.17,1,8,7,135,10.01,9.87,0.73,15.38,99.27,26,22.18,27.99,53.79,28.68,49.87
"BEN.SMITH","2014-2015","CHI/S.J","R",80,845.08,6,5,11,9,0.78,0.64,17.09,1.21,743,752,-9,49.7,-4.88,19,18,1,51.35,-1.35,27.77,25.31,2.46,52.32,0.72,1,5,4,147,10.44,9.42,0.67,7.23,100.19,31.05,21.86,28.84,52.14,28.42,49.82
"BEN.STREET","2012-2013","CGY","C",6,70.67,0,0,0,0,0,0,0.57,0.48,59,59,0,50,6.97,0,3,-3,0,-44.44,1.78,2.12,-0.34,45.64,2.93,0,0,0,22,18.68,0.8,0.68,0,89.66,43.9,23.93,28.46,44.6,28.4,49.4
"BEN.STREET","2013-2014","CGY","C",13,112.53,0,1,1,0,0.53,0,-0.42,-0.22,98,141,-43,41,-6.4,3,5,-2,37.5,-14.88,3.08,6.63,-3.55,31.72,-17.13,2,2,0,27,14.4,0.95,0.51,0,98.92,57.97,18.15,29.14,46.21,28.79,50.98
"BILL.THOMAS","2011-2012","FLA","R",7,57.73,1,0,1,1,1.04,1.04,2.14,2.22,55,41,14,57.29,9.68,1,1,0,50,13.16,1.16,1.79,-0.63,39.32,-0.55,0,0,0,17,17.67,0.35,0.36,11.11,99.89,51.85,17.25,27.49,48.55,27.98,49.19
"B.J..CROMBEEN","2011-2012","STL","R",40,324.42,1,2,3,3,0.55,0.55,6.54,1.21,261,231,30,53.05,1,4,6,-2,40,-17.89,8.7,7.75,0.95,52.89,-1.17,17,13,-4,81,14.98,3.05,0.56,2.08,97.91,52.11,17.48,26.42,51.97,27.62,49.54
"B.J..CROMBEEN","2012-2013","T.B","R",44,405.89,0,7,7,5,1.03,0.74,4.53,0.67,304,358,-54,45.92,-1.67,10,7,3,58.82,8.53,10.9,12.17,-1.27,47.25,-1.5,24,15,-9,74,10.94,2.55,0.38,0,102.11,30.91,19.32,27.93,45.33,28.61,49.91
"B.J..CROMBEEN","2013-2014","T.B","R",55,469.3,3,5,8,3,1.02,0.38,7.67,0.98,395,422,-27,48.35,-3.19,10,13,-3,43.48,-14.55,12.44,13.94,-1.5,47.16,-3.78,20,18,-2,99,12.66,3.22,0.41,5.26,98.8,48.03,18.13,27.04,50.06,27.95,49.23
"B.J..CROMBEEN","2014-2015","ARI","R",58,463.2,3,3,6,4,0.78,0.52,-0.36,-0.05,362,482,-120,42.89,-6.61,10,17,-7,37.04,-2.25,14.31,19.83,-5.52,41.92,-2.56,25,17,-8,83,10.75,3.93,0.51,6.98,98.92,43.33,16.75,26.65,47.92,27.69,49.33
"BLAIR.JONES","2011-2012","T.B/CGY","C",43,408.02,2,4,6,4,0.88,0.59,6.39,0.94,317,355,-38,47.17,-0.61,7,9,-2,43.75,-10.58,13.1,14.19,-1.09,48,0.58,5,9,4,75,11.03,4.19,0.62,4.17,98.85,44.44,20.32,28.5,47.96,28.15,49.91
"BLAIR.JONES","2012-2013","CGY","C",15,148.62,0,1,1,0,0.4,0,0.5,0.2,120,141,-21,45.98,-4.42,1,7,-6,12.5,-33.65,6.01,6.77,-0.76,47.03,-4.61,4,3,-1,32,12.92,1.82,0.73,0,92.45,45.12,20.64,27.7,46.65,27.75,49.48
"BLAIR.JONES","2013-2014","CGY","C",14,136.12,1,0,1,1,0.44,0.44,0.15,0.07,104,134,-30,43.7,3.59,2,2,0,50,8.14,4.28,3.99,0.29,51.75,6.94,5,4,-1,25,11.02,0.99,0.44,8.33,100.7,46.91,19.98,28.96,46.02,28.49,51.05
"BLAKE.COMEAU","2011-2012","NYI/CGY","L",74,965.19,5,9,14,9,0.87,0.56,16.77,1.04,822,833,-11,49.67,3.72,21,31,-10,40.38,-6.38,29.98,37.36,-7.38,44.52,-3.79,10,10,0,249,15.48,8.3,0.52,4.24,98.29,49.5,27.26,29.18,46.93,29.06,50.21
"BLAKE.COMEAU","2012-2013","CGY/CBJ","L",42,445.88,5,5,10,8,1.35,1.08,8.5,1.14,404,414,-10,49.39,0.6,15,20,-5,42.86,-2.18,16.78,16.34,0.44,50.66,3.6,10,3,-7,90,12.11,4.46,0.6,10.87,97.98,51.54,22.11,29.23,47.56,28.18,49.27
"BLAKE.COMEAU","2013-2014","CBJ","L",61,693.82,5,11,16,11,1.38,0.95,22.04,1.91,606,537,69,53.02,4.71,25,27,-2,48.08,-2.25,22.5,20.62,1.88,52.18,0.98,15,12,-3,187,16.17,6.79,0.59,4.81,98.93,45.98,24.35,28.85,48.22,28.65,49.54
"BLAKE.COMEAU","2014-2015","PIT","L",61,820.8,14,13,27,22,1.97,1.61,32.48,2.37,825,737,88,52.82,1.48,35,29,6,54.69,-2.46,32.74,32.6,0.14,50.11,-1.51,22,10,-12,229,16.74,10.35,0.76,10.85,101.29,54.45,28.69,30.89,53.29,29.16,49.92
"BLAKE.GEOFFRION","2011-2012","NSH/MTL","C",35,345.18,2,3,5,4,0.87,0.7,2.09,0.36,259,330,-71,43.97,-3.53,8,8,0,50,2.78,9.48,12.41,-2.93,43.31,-6.62,11,9,-2,62,10.78,2.34,0.41,7.41,101.91,41.09,21.78,27.32,45.59,28.03,49.06
"BLAKE.WHEELER","2011-2012","WPG","R",80,1231.1,11,30,41,30,2,1.46,50.99,2.49,1314,1153,161,53.26,4.52,61,61,0,50,1.41,59.88,50.99,8.89,54.01,5.02,17,20,3,298,14.52,16.96,0.83,6.36,98.99,57.67,32.45,32,49.76,29.48,49.51
"BLAKE.WHEELER","2012-2013","WPG","R",48,719.65,13,13,26,22,2.17,1.83,27.52,2.29,736,734,2,50.07,0.88,35,39,-4,47.3,0.24,31.55,31.43,0.12,50.1,2.25,6,9,3,180,15.01,9.25,0.77,13,99,48.53,30.56,32.28,49.3,30.1,50.09
"BLAKE.WHEELER","2013-2014","WPG","R",82,1150.5,15,26,41,32,2.14,1.67,45.75,2.39,1105,1107,-2,49.95,-0.16,50,44,6,53.19,6.62,47.96,43.1,4.86,52.67,2.47,12,22,10,299,15.59,14.39,0.75,8.88,100.6,53.18,29.64,31.08,50.63,29.58,50.13
"BLAKE.WHEELER","2014-2015","WPG","R",79,1060.47,15,21,36,31,2.04,1.75,49.71,2.81,1074,909,165,54.16,2.08,48,27,21,64,15.4,47.17,35.81,11.36,56.85,5.13,24,12,-12,297,16.8,15.13,0.86,8.57,102.83,51.16,29.31,31.83,50.68,29.58,50.14
"BOBBY.BUTLER","2011-2012","OTT","R",56,583.92,5,9,14,8,1.44,0.82,20.19,2.07,604,541,63,52.75,1.69,30,22,8,57.69,6.1,23.68,26.39,-2.71,47.29,-0.08,6,7,1,152,15.62,5.89,0.61,6.41,102.24,56.14,22.24,30.04,52.1,28.58,49.69
"BOBBY.BUTLER","2012-2013","N.J/NSH","R",34,303.43,3,3,6,5,1.19,0.99,7.74,1.53,239,220,19,52.07,2.82,8,13,-5,38.1,-14.43,9.16,9.1,0.06,50.16,-3.07,1,6,5,57,11.27,2.39,0.47,9.38,96.68,54.61,18.54,27.84,48.08,27.7,48.81
"BOBBY.FARNHAM","2014-2015","PIT","R",11,76.97,0,0,0,0,0,0,0.28,0.22,56,69,-13,44.8,-6.02,1,1,0,50,2.78,1.41,2.06,-0.65,40.63,-7.96,6,10,4,13,10.13,0.41,0.32,0,100.59,55.81,15.51,26.34,50.85,28.09,50.21
"BOBBY.RYAN","2011-2012","ANA","R",82,1198.75,25,17,42,40,2.1,2,45.57,2.28,1059,1059,0,50,2.11,52,46,6,53.06,8.73,43.58,45.91,-2.33,48.7,2.29,15,22,7,286,14.31,14.47,0.72,15.15,101.13,47.47,30.81,31.86,49.37,29.86,50.07
"BOBBY.RYAN","2012-2013","ANA","R",46,626.12,9,12,21,14,2.01,1.34,21.54,2.06,572,590,-18,49.23,1.74,27,23,4,54,-0.63,23.75,23.46,0.29,50.31,0.65,7,12,5,152,14.57,7.82,0.75,11.25,101.3,53.46,28.18,30.17,47.14,29.21,49.77
"BOBBY.RYAN","2013-2014","OTT","R",70,937.43,14,20,34,27,2.18,1.73,37.8,2.42,964,932,32,50.84,-1.8,48,38,10,55.81,11.25,38.19,41.29,-3.1,48.05,0.13,13,7,-6,271,17.35,12.75,0.82,9.79,102.49,51.46,29.1,31.49,54.34,29.61,49.8
"BOBBY.RYAN","2014-2015","OTT","R",78,1031.53,11,20,31,23,1.8,1.34,32.93,1.92,982,1007,-25,49.37,-1.18,44,42,2,51.16,-0.58,41.79,42.27,-0.48,49.71,-2.29,13,14,1,252,14.66,11.35,0.66,7.33,101.11,54.68,28.18,30.1,50.35,29.21,49.89
"BOBBY.SANGUINETTI","2012-2013","CAR","D",37,466.57,2,2,4,3,0.51,0.39,14.2,1.83,543,405,138,57.28,6.97,17,23,-6,42.5,-1.94,23.06,19.72,3.34,53.9,7.48,1,6,5,84,10.8,1.69,0.22,4.76,95.62,62.06,26.38,27.42,49.9,28.34,49.41
"BO.HORVAT","2014-2015","VAN","C",68,745.97,12,9,21,17,1.69,1.37,14.64,1.18,617,763,-146,44.71,-5.59,28,36,-8,43.75,-8.66,28.25,34.17,-5.92,45.26,-2.24,7,6,-1,127,10.21,9.73,0.78,14.81,99.47,47.52,22.85,28.64,48.35,28.26,50.03
"BOONE.JENNER","2013-2014","CBJ","C",72,928.72,11,10,21,17,1.36,1.1,27.44,1.77,839,834,5,50.15,0.11,32,24,8,57.14,6.1,31.34,30.16,1.18,50.96,-0.27,16,26,10,187,12.08,9.61,0.62,10.19,101.6,48.96,27.64,29.8,49.78,28.97,49.79
"BOONE.JENNER","2014-2015","CBJ","C",31,425.26,6,4,10,9,1.41,1.27,11.96,1.69,378,410,-32,47.97,2.45,20,21,-1,48.78,-0.49,18.1,15.37,2.73,54.08,8.33,5,11,6,102,14.39,5.86,0.83,9.38,99.51,46.56,29.12,30.22,47.31,28.95,50.54
"BORNA.RENDULIC","2014-2015","COL","C",11,99.35,1,1,2,2,1.21,1.21,1.4,0.85,76,85,-9,47.2,5.05,6,5,1,54.55,-6.99,2.48,3.9,-1.42,38.87,-7.69,2,0,-2,10,6.04,0.9,0.54,16.67,103.43,54.17,19.73,30.94,43.76,28.67,50.58
"BOYD.GORDON","2011-2012","ARI","C",75,925.2,7,11,18,13,1.17,0.84,17.58,1.14,790,932,-142,45.88,-5.42,33,27,6,55,2.66,34.27,35.87,-1.6,48.86,-0.22,4,5,1,155,10.05,8.14,0.53,6.73,102.07,40.29,25.68,29.78,48.96,29.27,50.21
"BOYD.GORDON","2012-2013","ARI","C",48,551.63,4,7,11,9,1.2,0.98,15.92,1.73,508,469,39,52,1.74,18,18,0,50,-1.91,20.62,18.01,2.61,53.38,5.47,4,4,0,95,10.33,5.02,0.55,7.14,99.78,32.47,24.35,29.57,49.56,28.88,50.05
"BOYD.GORDON","2013-2014","EDM","C",74,825.34,4,8,12,9,0.87,0.65,4.61,0.34,590,804,-214,42.32,-2.08,20,34,-14,37.04,-4.71,24.44,30.53,-6.09,44.46,1.08,8,2,-6,120,8.72,5.55,0.4,6.15,97.37,17.99,23.74,28.52,44.82,28.78,50.2
"BOYD.GORDON","2014-2015","EDM","C",68,692.07,4,6,10,6,0.87,0.52,6.41,0.56,511,657,-146,43.75,-5.53,14,24,-10,36.84,-3.33,17.96,23.75,-5.79,43.06,-3.02,7,9,2,98,8.5,4.01,0.35,7.27,97.13,20.5,20.77,27.89,47.83,28.66,50.25
"BRACKEN.KEARNS","2013-2014","S.J","C",25,288.48,2,2,4,4,0.83,0.83,6.96,1.45,276,244,32,53.08,-0.62,7,10,-3,41.18,-11,10.48,7.45,3.03,58.45,3.69,2,1,-1,50,10.4,2.89,0.6,6.06,96.35,52.6,23.67,28.31,52.05,28.45,49.25
"BRAD.BOYES","2011-2012","BUF","R",65,695.64,6,8,14,11,1.21,0.95,15.16,1.31,619,647,-28,48.89,-0.85,20,17,3,54.05,0.75,25.2,25.26,-0.06,49.94,1.22,3,3,0,122,10.52,6.47,0.56,8.22,101.24,53.22,22.1,28.85,48.7,28.48,49.83
"BRAD.BOYES","2012-2013","NYI","R",48,694.34,8,11,19,14,1.64,1.21,21.75,1.88,674,631,43,51.65,2.4,27,28,-1,49.09,-0.54,28.95,25.94,3.01,52.74,1.29,5,6,1,146,12.62,7.59,0.66,10.39,98,59.7,29.54,32.04,50.05,29.82,49.69
"BRAD.BOYES","2013-2014","FLA","R",78,1058.03,17,14,31,21,1.76,1.19,33.54,1.9,987,943,44,51.14,0.44,47,55,-8,46.08,2.64,43.79,40.19,3.6,52.14,4.71,10,4,-6,252,14.29,14.24,0.81,11.64,97.98,50.17,28.68,30.53,51.32,29.39,49.76
"BRAD.BOYES","2014-2015","FLA","R",78,1008.82,9,19,28,24,1.67,1.43,34.17,2.03,875,822,53,51.56,0.61,42,30,12,58.33,10.07,34.48,31.47,3.01,52.28,0.94,7,5,-2,202,12.01,10.47,0.62,7.76,101.43,50.76,26.94,30.09,51.3,29.14,49.75
"BRAD.HUNT","2014-2015","EDM","D",11,167.55,0,2,2,2,0.72,0.72,1.9,0.68,160,166,-6,49.08,-0.05,5,11,-6,31.25,-4.04,5.8,6.66,-0.86,46.55,2.67,0,1,1,33,11.82,0.6,0.21,0,92.48,53.66,31.48,28.65,49.53,28.52,49.3
"BRAD.MALONE","2011-2012","COL","C",9,89.42,0,2,2,2,1.34,1.34,2.32,1.56,61,62,-1,49.59,0.87,2,1,1,66.67,18.39,3.05,2.43,0.62,55.66,14.52,0,3,3,11,7.38,0.48,0.32,0,102.22,35.42,20.95,27.31,50.02,28.35,49.03
"BRAD.MALONE","2012-2013","COL","C",13,108.8,1,1,2,1,1.1,0.55,0.66,0.36,90,93,-3,49.18,-1.77,3,10,-7,23.08,-28.65,2.81,3.94,-1.13,41.63,-5.63,4,2,-2,23,12.68,0.53,0.29,10,87.5,52.46,17.52,27.11,48.54,27.28,48.43
"BRAD.MALONE","2013-2014","COL","C",32,214.15,3,2,5,3,1.4,0.84,0.9,0.25,136,195,-59,41.09,-4.77,5,9,-4,35.71,-19.43,4.3,7.05,-2.75,37.89,-8.63,5,3,-2,32,8.97,0.93,0.26,18.75,98.22,66.89,13.65,25.37,45.54,26.83,49.82
"BRAD.MALONE","2014-2015","CAR","C",65,617.2,7,8,15,12,1.46,1.17,10.05,0.98,451,549,-98,45.1,-7.56,18,24,-6,42.86,-2.09,20.17,20.23,-0.06,49.93,-1.9,19,17,-2,112,10.89,6.35,0.62,10.94,98.25,43.65,19.48,27.37,49.83,27.93,49.13
"BRAD.MARCHAND","2011-2012","BOS","C",76,1028.05,18,22,40,28,2.33,1.63,58.38,3.41,1165,811,354,58.96,7.07,56,33,23,62.92,9,45.83,29.98,15.85,60.45,8.43,20,22,2,211,12.31,11.02,0.64,14.88,101.72,52.12,28.07,30.88,53.1,29.88,49.82
"BRAD.MARCHAND","2012-2013","BOS","C",45,599.44,10,15,25,20,2.5,2,36.74,3.68,706,489,217,59.08,6.02,31,14,17,68.89,18.89,29.47,21.18,8.29,58.18,6.48,11,11,0,116,11.61,6.91,0.69,14.49,103.16,50.5,27.53,31.14,51.62,29.74,49.55
"BRAD.MARCHAND","2013-2014","BOS","C",82,1098.41,17,23,40,34,2.18,1.86,60.44,3.3,1185,797,388,59.79,8.17,55,28,27,66.27,7.15,46.14,32.33,13.81,58.8,5.98,29,20,-9,214,11.69,11.99,0.65,13.18,102.7,55.33,27.51,30.06,53,29.6,49.58
"BRAD.MARCHAND","2014-2015","BOS","C",77,1041,14,16,30,26,1.73,1.5,44.55,2.57,1126,872,254,56.36,6.66,43,42,1,50.59,0.59,40.71,31.87,8.84,56.09,7.24,33,24,-9,260,14.99,10.99,0.63,9.52,98.01,49.47,27.62,30.13,51.03,29.71,50.04
"BRAD.MILLS","2011-2012","N.J","C",24,152.08,0,1,1,0,0.39,0,-0.69,-0.27,99,128,-29,43.61,-5.92,2,11,-9,15.38,-39.05,2.92,4.89,-1.97,37.39,-15.49,5,6,1,25,9.86,1.12,0.44,0,89.76,55.95,13.51,25.84,48.25,27.75,49.62
"BRAD.RICHARDS","2011-2012","NYR","C",82,1217.33,15,21,36,27,1.77,1.33,32.97,1.63,1069,1156,-87,48.04,0.51,49,51,-2,49,-6.62,50.45,48.44,2.01,51.02,-1.43,6,7,1,244,12.03,10.76,0.53,10.71,99.62,53.72,31.33,31.77,47.92,29.76,50.21
"BRAD.RICHARDS","2012-2013","NYR","C",46,675.05,8,15,23,16,2.04,1.42,29.3,2.6,713,610,103,53.89,3.06,30,22,8,57.69,1.69,34.07,24.71,9.36,57.96,6.12,5,3,-2,153,13.6,7.27,0.65,10.39,100.81,63.13,30.36,32.21,50.16,29.46,49.58
"BRAD.RICHARDS","2013-2014","NYR","C",82,1147.16,15,15,30,27,1.57,1.41,44.83,2.34,1234,1046,188,54.12,2.45,42,43,-1,49.41,-3.53,51.23,46.93,4.3,52.19,0.62,5,5,0,310,16.21,12.13,0.63,8.98,98.31,66.34,29.38,30.46,50.88,29.44,49.9
"BRAD.RICHARDS","2014-2015","CHI","C",76,953.74,10,19,29,19,1.82,1.2,42.29,2.66,987,842,145,53.96,0.6,47,33,14,58.75,6.26,36.93,40.47,-3.54,47.71,-3.82,5,7,2,250,15.73,9.45,0.59,6.17,101.98,69.95,25.96,30.27,52.85,28.56,49.92
"BRAD.RICHARDSON","2011-2012","L.A","R",59,680.35,4,3,7,6,0.62,0.53,23.65,2.09,743,522,221,58.74,5.81,17,23,-6,42.5,-9.09,25.15,21.42,3.73,54,2.57,11,18,7,177,15.61,8.03,0.71,4.44,96.02,52.24,24.95,29.6,52.57,28.71,49.53
"BRAD.RICHARDSON","2012-2013","L.A","R",16,162.8,1,5,6,3,2.21,1.11,7.6,2.8,157,125,32,55.67,1.89,6,4,2,60,18.97,6.05,5.89,0.16,50.67,-2.38,3,3,0,45,16.58,2.48,0.91,4,102.06,59.52,21.29,27.82,52.15,28.18,48.75
"BRAD.RICHARDSON","2013-2014","VAN","R",73,901.4,7,10,17,16,1.13,1.07,16.8,1.12,788,864,-76,47.7,-4.97,32,35,-3,47.76,-3.89,29.14,32.49,-3.35,47.28,-4.46,12,14,2,155,10.32,7.88,0.52,9.72,100.4,32.34,25.92,29.07,51.36,28.42,49.72
"BRAD.RICHARDSON","2014-2015","VAN","R",45,520.4,5,10,15,10,1.73,1.15,12.28,1.42,466,503,-37,48.09,-1.65,20,22,-2,47.62,-1.96,20.1,20.73,-0.63,49.23,-0.18,11,6,-5,102,11.76,5.81,0.67,8.62,99.57,48.17,24.66,28.78,49.02,28.47,49.77
"BRAD.STAUBITZ","2011-2012","MIN/MTL","R",62,402.53,0,0,0,0,0,0,-5.73,-0.85,241,383,-142,38.62,-6.31,4,10,-6,28.57,-20.85,8.32,14.19,-5.87,36.96,-11.64,29,25,-4,53,7.9,2.2,0.33,0,98.2,44.83,14.01,27.04,46.33,27,49.37
"BRAD.STAUBITZ","2012-2013","ANA","R",15,93,1,1,2,2,1.29,1.29,-0.77,-0.5,60,104,-44,36.59,-12.91,2,2,0,50,-11.7,2.11,2.8,-0.69,42.97,-8.21,8,3,-5,10,6.45,0.47,0.3,20,101.98,52.63,12.9,27.17,46.56,27.17,49.58
"BRAD.STUART","2011-2012","DET","D",81,1353.99,4,12,16,10,0.71,0.44,29.02,1.29,1211,1084,127,52.77,-3.37,62,47,15,56.88,-3.43,52.79,48.98,3.81,51.87,-3.1,9,11,2,184,8.15,3.41,0.15,5.06,101.23,54.87,35.37,28.1,56,29.34,49.87
"BRAD.STUART","2012-2013","S.J","D",48,802.9,0,4,4,1,0.3,0.07,5,0.37,740,809,-69,47.77,-5.43,30,25,5,54.55,6.59,31.82,28.12,3.7,53.09,-1.94,8,7,-1,116,8.67,1.57,0.12,0,101.59,48.22,34.81,27.15,51.96,29.11,49.71
"BRAD.STUART","2013-2014","S.J","D",61,984.03,2,7,9,6,0.55,0.37,17.85,1.09,980,922,58,51.52,-2.85,37,33,4,52.86,4.68,38.88,34.08,4.8,53.29,-4.21,14,12,-2,149,9.09,2.21,0.13,3.57,100.26,49.92,33.52,27.58,54.16,29.06,49.68
"BRAD.STUART","2014-2015","COL","D",65,1059,3,7,10,6,0.57,0.34,-4.51,-0.26,760,1161,-401,39.56,-3.84,36,35,1,50.7,2.83,31.44,41.17,-9.73,43.3,1.36,4,4,0,109,6.18,1.79,0.1,5.66,102.59,42.72,34.41,27.82,44.57,29.25,50.73
"BRAD.WINCHESTER","2011-2012","S.J","L",67,502.47,6,4,10,9,1.19,1.07,10.78,1.29,438,443,-5,49.72,-2.67,11,15,-4,42.31,-11.12,15.78,14.63,1.15,51.89,-3.61,24,15,-9,105,12.54,4.74,0.57,8.82,97.4,54.47,15.65,26.68,51.61,27.41,49.24
"BRANDON.BOLLIG","2011-2012","CHI","L",18,102.92,0,0,0,0,0,0,-0.48,-0.28,70,90,-20,43.75,-10.14,1,3,-2,25,-30.38,2.2,3.2,-1,40.74,-12.17,13,9,-4,25,14.57,0.64,0.37,0,95.66,75.38,11.86,26.28,51.95,26.94,49.69
"BRANDON.BOLLIG","2012-2013","CHI","L",25,196.55,0,0,0,0,0,0,4.62,1.41,179,134,45,57.19,3.64,5,5,0,50,-14.44,5.23,5.76,-0.53,47.59,-7.86,14,11,-3,52,15.87,1.4,0.43,0,98.72,60.98,16.1,27.47,53.65,28.08,49.25
"BRANDON.BOLLIG","2013-2014","CHI","L",82,807.96,6,7,13,12,0.97,0.89,17.68,1.31,673,648,25,50.95,-5.51,27,30,-3,47.37,-9.2,25.01,23.26,1.75,51.81,-4.29,24,14,-10,181,13.44,6.82,0.51,5.61,97.89,17.99,20.3,28.39,52.53,28.78,49.91
"BRANDON.BOLLIG","2014-2015","CGY","L",62,517.85,1,4,5,2,0.58,0.23,-1.69,-0.2,377,533,-156,41.43,-3.16,10,20,-10,33.33,-17.16,12.16,18.18,-6.02,40.08,-6.78,25,14,-11,111,12.86,3.52,0.41,1.52,96.92,39.39,17.38,27.99,44.51,27.65,49.88
"BRANDON.DAVIDSON","2014-2015","EDM","D",12,162.74,1,0,1,1,0.37,0.37,0.32,0.12,132,162,-30,44.9,-2.98,7,10,-3,41.18,-0.76,6.38,6.62,-0.24,49.08,5.86,0,0,0,20,7.37,0.54,0.2,14.29,98.82,47.96,25.95,26.26,47.82,27.83,50.17
"BRANDON.DUBINSKY","2011-2012","NYR","C",77,976.1,9,13,22,18,1.35,1.11,26.8,1.65,866,853,13,50.38,3.95,33,27,6,55,0.73,43.48,35.85,7.63,54.81,3.78,28,22,-6,210,12.91,12.91,0.79,7.32,100.79,41.77,26.89,31.03,47.05,29.31,50.09
"BRANDON.DUBINSKY","2012-2013","CBJ","C",29,361.43,1,9,10,5,1.66,0.83,11.49,1.91,317,269,48,54.1,9.54,14,11,3,56,8.24,11.47,10.72,0.75,51.69,9.48,11,7,-4,55,9.13,2.71,0.45,3.57,101.39,50,26.49,29.85,46.83,29.13,49.9
"BRANDON.DUBINSKY","2013-2014","CBJ","C",76,985.65,9,23,32,25,1.95,1.52,37.56,2.29,955,876,79,52.16,2.6,43,32,11,57.33,6,39.32,32.47,6.85,54.77,3.98,26,18,-8,229,13.94,10.9,0.66,7.09,101.72,46.92,27.73,30.19,49.08,29.29,50.12
"BRANDON.DUBINSKY","2014-2015","CBJ","C",47,603.25,11,12,23,17,2.29,1.69,25.36,2.52,558,511,47,52.2,4.98,31,22,9,58.49,14.22,22.32,23.13,-0.81,49.11,1.73,14,12,-2,118,11.74,5.53,0.55,14.86,102.25,47,26.83,29.87,46.61,29.21,50.01
"BRANDON.GORMLEY","2013-2014","ARI","D",5,67.2,0,0,0,0,0,0,0.74,0.66,53,58,-5,47.75,-8.6,3,0,3,100,40,1.92,2.14,-0.22,47.29,-2.34,0,0,0,11,9.82,0.11,0.1,0,110.34,55.88,27.57,26.43,49.42,27.85,50.47
"BRANDON.GORMLEY","2014-2015","ARI","D",27,347.59,1,2,3,2,0.52,0.35,4.35,0.75,328,345,-17,48.74,1.13,10,14,-4,41.67,-2,11.19,13.64,-2.45,45.07,1.32,3,3,0,67,11.57,1.1,0.19,2.94,97.28,57.81,26.76,26.82,48.19,28.18,49.33
"BRANDON.KOZUN","2014-2015","TOR","R",20,147.65,2,2,4,3,1.63,1.22,1.17,0.48,105,133,-28,44.12,-2.23,5,9,-4,35.71,0.63,2.89,6.04,-3.15,32.36,-10.43,2,0,-2,15,6.1,0.42,0.17,28.57,97.75,48.65,15.96,27.57,46.57,27.84,49.16
"BRANDON.MANNING","2011-2012","PHI","D",4,52.99,0,0,0,0,0,0,0.95,1.08,49,44,5,52.69,15.8,2,1,1,66.67,16.67,2.63,1.76,0.87,59.91,24.58,0,0,0,7,7.93,0.4,0.45,0,101.7,60.71,27.53,26.1,48.46,28.13,50.38
"BRANDON.MANNING","2012-2013","PHI","D",6,86.18,0,2,2,2,1.39,1.39,1.15,0.8,73,100,-27,42.2,-3.61,8,4,4,66.67,16.67,5.12,5.26,-0.14,49.33,0.32,0,0,0,8,5.57,0.11,0.08,0,111.29,40.43,29.97,26.72,47.05,28.43,52.26
"BRANDON.MANNING","2014-2015","PHI","D",11,152.61,0,3,3,2,1.18,0.79,3.57,1.4,133,129,4,50.76,6.76,6,3,3,66.67,21.21,6.04,5.27,0.77,53.4,13.21,2,1,-1,21,8.26,0.33,0.13,0,103.39,46.67,31.12,25.93,49.39,28.09,51
"BRANDON.MCMILLAN","2011-2012","ANA","C",25,208.35,0,4,4,1,1.15,0.29,-3.25,-0.94,134,235,-101,36.31,-11.42,7,17,-10,29.17,-15.99,5.02,10.31,-5.29,32.75,-11.99,6,0,-6,30,8.64,1.86,0.54,0,96.72,44.19,18.91,28.01,47.26,28.19,49.82
"BRANDON.MCMILLAN","2013-2014","ARI","C",22,249.42,2,4,6,3,1.44,0.72,9.46,2.28,232,196,36,54.21,7.05,9,8,1,52.94,5.32,8.75,7.8,0.95,52.87,8,1,6,5,51,12.27,2.66,0.64,5.88,99.32,54.68,23.61,30.67,49.98,29.08,50.64
"BRANDON.MCMILLAN","2014-2015","ARI/VAN","C",58,519.73,1,3,4,1,0.46,0.12,1.4,0.16,427,490,-63,46.56,-1.9,8,27,-19,22.86,-22.6,18.74,20.6,-1.86,47.64,1.9,7,11,4,99,11.43,6.6,0.76,2,93.74,35.76,18.52,27.65,47.8,28.12,49.92
"BRANDON.PIRRI","2011-2012","CHI","C",5,61.42,0,1,1,0,0.98,0,0.83,0.81,45,58,-13,43.69,-12.25,3,1,2,75,30.56,1.29,2.07,-0.78,38.39,-11.84,0,1,1,11,10.75,0.33,0.32,0,107.78,65.79,25.92,30.18,53.71,28.3,48.82
"BRANDON.PIRRI","2013-2014","CHI/FLA","C",49,551.85,9,7,16,13,1.74,1.41,19.5,2.12,530,494,36,51.76,-2.35,26,19,7,57.78,9.04,19.63,20.46,-0.83,48.96,-2.57,2,7,5,129,14.03,5.83,0.63,14.75,102.63,62.7,23.42,29.17,52.06,28.58,49.61
