"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"EVGENI.MALKIN","2010-2011","PIT","C",43,567.71,7,13,20,13,2.11,1.37,29.82,3.15,626,479,147,56.65,6.67,27,28,-1,49.09,-6.58,27.99,18.72,9.27,59.92,11.4,6,19,13,173,18.28,10.43,1.1,7.22,97.1,53.96,29.58,30.33,52.03,29.36,49.55
"EVGENY.ARTYUKHIN","2008-2009","T.B","R",73,719.73,5,9,14,9,1.17,0.75,8.09,0.67,544,668,-124,44.88,-3.31,25,24,1,51.02,4.25,21.63,26.23,-4.6,45.19,-4.01,45,27,-18,146,12.17,6.2,0.52,5.56,101.94,50.48,22.54,28.48,47.75,28.41,49.55
"EVGENY.ARTYUKHIN","2009-2010","ANA/ATL","R",54,468.46,9,7,16,12,2.05,1.54,7.33,0.94,338,412,-74,45.07,-2.37,17,19,-2,47.22,-1.8,13.98,19.2,-5.22,42.13,-4.38,26,6,-20,79,10.12,3.56,0.46,23.08,100.7,56.47,19.12,28.25,46.92,27.93,50.32
"EVGENY.DADONOV","2010-2011","FLA","R",36,465.49,6,9,15,9,1.93,1.16,16.51,2.13,434,414,20,51.18,2.61,19,17,2,52.78,7.62,18.9,15.49,3.41,54.96,5.05,4,8,4,94,12.12,4.71,0.61,10.71,100.09,50.4,26.77,29.55,50.14,28.96,50.55
"EVGENY.GRACHEV","2010-2011","NYR","C",8,60.65,0,0,0,0,0,0,-0.74,-0.73,43,56,-13,43.43,-4.19,0,3,-3,0,-52.94,1.62,1.77,-0.15,47.79,-6.87,0,1,1,6,5.94,0.35,0.35,0,90.32,63.64,16.38,26.67,47.94,27.43,49.9
"FABIAN.BRUNNSTROM","2008-2009","DAL","L",55,521.23,13,8,21,17,2.42,1.96,17.25,1.99,439,461,-22,48.78,-0.59,22,32,-10,40.74,-9.86,17.8,19.84,-2.04,47.29,-2.23,4,3,-1,102,11.74,6.37,0.73,20.97,96.29,63.25,21.4,30,50.26,28.77,50.05
"FABIAN.BRUNNSTROM","2009-2010","DAL","L",44,421.85,2,8,10,8,1.42,1.14,5.66,0.81,308,379,-71,44.83,-2.91,13,15,-2,46.43,-4.34,11.96,13.58,-1.62,46.83,-0.61,4,5,1,53,7.54,2.91,0.41,6.45,99.95,52.94,20.48,28.41,48.7,28.44,49.81
"FEDOR.TYUTIN","2007-2008","NYR","D",80,1173.06,4,6,10,5,0.51,0.26,22.75,1.16,1063,909,154,53.9,0.02,43,41,2,51.19,-4.51,44.87,42.31,2.56,51.47,-3.56,16,4,-12,177,9.05,4.99,0.26,4.55,98.94,58.25,33.24,27.61,52.59,29.19,49.36
"FEDOR.TYUTIN","2008-2009","CBJ","D",82,1297.14,3,8,11,8,0.51,0.37,24.99,1.16,1113,954,159,53.85,2.78,57,47,10,54.81,2,45.41,38.38,7.03,54.2,2.61,22,9,-13,195,9.02,4.41,0.2,3.16,100.46,50.14,35.22,28.08,50.48,29.28,50.25
"FEDOR.TYUTIN","2009-2010","CBJ","D",79,1270.35,3,9,12,5,0.57,0.24,12.08,0.57,982,1046,-64,48.42,0.81,49,54,-5,47.57,5.86,39.64,41.5,-1.86,48.85,1.28,15,8,-7,143,6.75,2.22,0.1,4.48,99.04,48.53,35.02,28.06,48.25,29.39,50.43
"FEDOR.TYUTIN","2010-2011","CBJ","D",80,1267.76,4,5,9,7,0.43,0.33,16.98,0.8,1166,1038,128,52.9,2.93,39,56,-17,41.05,-8.19,45.45,40.42,5.03,52.93,4.18,13,5,-8,150,7.1,2.71,0.13,5.8,96.27,48.55,34.4,27.63,49.73,29.24,49.95
"FERNANDO.PISANI","2007-2008","EDM","R",56,643.73,8,8,16,11,1.49,1.03,9.3,0.87,512,655,-143,43.87,-3.68,24,28,-4,46.15,-2.31,21.67,25.13,-3.46,46.3,-2.98,8,10,2,129,12.02,5.85,0.55,11.11,100.86,44.48,25.69,29.48,45.52,29.06,50.19
"FERNANDO.PISANI","2008-2009","EDM","R",38,462.37,7,7,14,12,1.82,1.56,8.58,1.11,373,496,-123,42.92,-5.64,19,22,-3,46.34,-4.75,16.42,19.86,-3.44,45.26,-4.6,5,5,0,106,13.76,5.96,0.77,10.45,101.64,46.48,26.54,29.46,47.79,28.96,50.26
"FERNANDO.PISANI","2009-2010","EDM","R",40,467.1,4,3,7,6,0.9,0.77,-1.81,-0.23,365,536,-171,40.51,-4.7,13,29,-16,30.95,-6.75,14.32,21.55,-7.23,39.92,-6.19,3,3,0,82,10.53,3.66,0.47,8.89,96.27,47.1,25.16,29.63,44.89,29.38,50.07
"FERNANDO.PISANI","2010-2011","CHI","R",60,644.89,6,8,14,12,1.3,1.12,11.58,1.08,519,622,-103,45.49,-9.24,20,17,3,54.05,-0.29,17.95,24.16,-6.21,42.63,-11.53,3,9,6,114,10.61,4.37,0.41,8.96,101.65,35.89,22.2,29.54,52.29,29.11,50.04
"FILIP.KUBA","2007-2008","T.B","D",72,1227.45,3,11,14,9,0.68,0.44,14.56,0.71,1026,1044,-18,49.57,0.27,53,65,-12,44.92,-0.76,41.16,44.83,-3.67,47.87,-1.52,15,6,-9,159,7.77,3.83,0.19,4.35,97.51,50.22,37.12,30.37,49.66,29.82,49.95
"FILIP.KUBA","2008-2009","OTT","D",71,1072.95,1,11,12,4,0.67,0.22,12.2,0.68,895,938,-43,48.83,-0.88,39,32,7,54.93,9.66,38.45,37.64,0.81,50.53,0.12,11,3,-8,131,7.33,2.4,0.13,1.92,101.45,51.85,33.92,27.65,49.45,29.09,49.45
"FILIP.KUBA","2009-2010","OTT","D",53,837.73,1,14,15,12,1.07,0.86,18.55,1.33,779,695,84,52.85,1.22,36,44,-8,45,-3.44,34.04,29.06,4.98,53.95,0.92,11,1,-10,108,7.74,2.02,0.14,2,96.66,54.18,33.78,27.93,51.44,29.21,50.16
"FILIP.KUBA","2010-2011","OTT","D",64,983.08,1,6,7,3,0.43,0.18,8.47,0.52,918,922,-4,49.89,0.23,32,54,-22,37.21,-6.68,35.33,37.13,-1.8,48.76,0.98,2,0,-2,124,7.57,2.76,0.17,1.89,95.28,55.51,32.44,27.58,50.41,28.89,49.93
"FRANCIS.BOUILLON","2007-2008","MTL","D",69,941.05,2,6,8,2,0.51,0.13,5.1,0.33,736,889,-153,45.29,-0.38,35,30,5,53.85,6.45,30.48,35.32,-4.84,46.32,0.77,13,11,-2,114,7.27,2.53,0.16,3.85,101.78,50.66,31.59,26.85,46.2,28.9,50.32
"FRANCIS.BOUILLON","2008-2009","MTL","D",54,725.09,5,3,8,6,0.66,0.5,7.3,0.6,637,658,-21,49.19,0.87,28,37,-9,43.08,-4.65,25.44,27.12,-1.68,48.4,1.1,18,10,-8,110,9.1,1.8,0.15,10.87,97.19,55.76,30.5,26.92,47.8,28.7,49.78
"FRANCIS.BOUILLON","2009-2010","NSH","D",81,1282.04,1,1,2,2,0.09,0.09,4.3,0.2,1071,1168,-97,47.83,-5.38,35,34,1,50.72,-0.68,42.92,47.53,-4.61,47.45,-5.38,18,13,-5,153,7.16,3.25,0.15,1.67,100.78,47.55,33.3,26.93,52.51,28.72,49.9
"FRANCIS.BOUILLON","2010-2011","NSH","D",44,733.67,1,7,8,5,0.65,0.41,5.35,0.44,572,674,-102,45.91,-5.77,33,34,-1,49.25,-6.17,24.19,28.12,-3.93,46.24,-4.41,7,8,1,86,7.03,1.77,0.14,2.5,101.09,42.89,35.34,28.03,49.75,29.2,49.87
"FRANCIS.LESSARD","2010-2011","OTT","R",24,92.47,0,0,0,0,0,0,-0.2,-0.13,70,64,6,52.24,4.69,1,1,0,50,2.44,2.73,2.33,0.4,53.95,8.1,13,6,-7,12,7.79,0.46,0.3,0,99.23,67.57,8.19,26.63,49.84,26.99,49.83
"FRANCOIS.BEAUCHEMIN","2007-2008","ANA","D",81,1356.64,0,10,10,8,0.44,0.35,14.66,0.65,1092,1036,56,51.32,1.03,37,51,-14,42.05,-19.36,44.99,50.35,-5.36,47.19,-2.69,20,7,-13,191,8.45,4.7,0.21,0,98.08,50.58,39.94,28.55,50.72,29.4,49.93
"FRANCOIS.BEAUCHEMIN","2008-2009","ANA","D",20,330.28,3,0,3,3,0.54,0.54,4.53,0.82,288,284,4,50.35,-0.04,15,15,0,50,-8.97,13.57,14.48,-0.91,48.38,0.78,3,2,-1,44,7.99,0.84,0.15,13.04,101.02,49.01,38.28,29.14,48.43,29.46,50.6
"FRANCOIS.BEAUCHEMIN","2009-2010","TOR","D",82,1480.5,1,11,12,6,0.49,0.24,29.3,1.19,1568,1369,199,53.39,0.94,47,58,-11,44.76,-4.99,62.67,54.81,7.86,53.35,-0.01,11,15,4,230,9.32,5.38,0.22,1.02,97.71,53.2,39.1,28.23,52.12,29.38,49.85
"FRANCOIS.BEAUCHEMIN","2010-2011","TOR/ANA","D",81,1425.98,3,9,12,5,0.5,0.21,12.99,0.55,1244,1341,-97,48.12,-0.09,51,63,-12,44.74,-2.17,47.24,52.3,-5.06,47.46,-0.38,10,4,-6,182,7.66,4.19,0.18,3.95,98.79,50.76,37.64,28.34,46.18,29.26,50.1
"FRANS.NIELSEN","2007-2008","NYI","C",15,124.1,2,1,3,2,1.45,0.97,3.5,1.69,92,102,-10,47.42,-5.57,4,3,1,57.14,1.05,3.59,3.47,0.12,50.85,-1.06,0,2,2,27,13.05,1.21,0.59,12.5,100.3,58.46,18.76,28,49.82,28.37,48.99
"FRANS.NIELSEN","2008-2009","NYI","C",59,628.13,5,9,14,9,1.34,0.86,16.68,1.59,638,630,8,50.32,5.16,24,27,-3,47.06,2.69,24.47,27.59,-3.12,47,0.88,5,16,11,116,11.08,5.37,0.51,7.81,99.28,46.09,23.96,29.96,45.65,29.16,49.68
"FRANS.NIELSEN","2009-2010","NYI","C",75,832.12,9,13,22,19,1.59,1.37,27.16,1.96,829,766,63,51.97,5.76,31,32,-1,49.21,2.23,32.78,31.02,1.76,51.38,2.67,2,4,2,163,11.75,8.26,0.6,9.89,99.03,45.54,24.44,29.93,47.3,29.52,50.01
"FRANS.NIELSEN","2010-2011","NYI","C",71,817.57,5,18,23,16,1.69,1.17,27.08,1.99,788,768,20,50.64,6.21,37,32,5,53.62,10.91,35.87,31.2,4.67,53.48,11.11,5,12,7,169,12.4,8.91,0.65,4.85,100.48,40.92,24.96,29.99,45.74,29.23,50.17
"FRANTISEK.KABERLE","2007-2008","CAR","D",77,1000.63,0,9,9,6,0.54,0.36,17.65,1.06,968,878,90,52.44,0.5,43,39,4,52.44,1.16,37.7,40.4,-2.7,48.27,-3.35,11,4,-7,112,6.72,2.29,0.14,0,99.8,49.19,30.39,28.28,52.16,28.73,49.34
"FRANTISEK.KABERLE","2008-2009","CAR","D",30,339.16,0,4,4,2,0.71,0.35,7.45,1.32,349,289,60,54.7,1.79,7,13,-6,35,-18.09,13.17,12.62,0.55,51.07,-2.7,3,2,-1,51,9.02,1.02,0.18,0,94.88,62.28,24.92,27.61,51.68,28.29,48.38
"FRAZER.MCLAREN","2009-2010","S.J","L",23,135.57,1,5,6,5,2.66,2.21,5.02,2.22,109,123,-14,46.98,-0.99,8,2,6,80,24.16,5.51,4.91,0.6,52.88,6.24,11,11,0,19,8.41,1.86,0.82,7.69,109.64,54.88,13.32,28.15,51.66,27.61,49.8
"FREDDY.MEYER","2007-2008","NYI","D",6,90.32,0,1,1,0,0.66,0,0.35,0.23,76,98,-22,43.68,-2.45,5,3,2,62.5,18.06,3.69,3.93,-0.24,48.43,4.01,3,4,1,11,7.31,0.24,0.16,0,107.05,42.31,33.73,25.85,51.53,29.59,50.17
"FREDDY.MEYER","2008-2009","NYI","D",27,415.63,3,2,5,5,0.72,0.72,-1.3,-0.19,339,446,-107,43.18,-2.69,11,27,-16,28.95,-4.92,12.12,17.97,-5.85,40.28,-7.18,7,1,-6,52,7.51,1.41,0.2,11.54,94.41,35.96,35.52,28,45.14,29.21,49.49
"FREDDY.MEYER","2009-2010","NYI","D",64,896.77,3,11,14,8,0.94,0.54,16.1,1.08,847,823,24,50.72,3.68,35,38,-3,47.95,5.01,38.71,33.11,5.6,53.9,6.74,14,9,-5,108,7.23,2.96,0.2,6,98.77,45.83,31.02,26.83,46.4,28.83,50.01
"FREDDY.MEYER","2010-2011","ATL","D",15,206.73,1,1,2,2,0.58,0.58,-1.65,-0.48,154,227,-73,40.42,-6.54,4,11,-7,26.67,-10.83,5.61,9.12,-3.51,38.09,-5.44,4,1,-3,26,7.55,0.66,0.19,10,96.11,43.97,28.62,26.71,48.09,28.89,50.53
"FREDERICK.MEYER IV","2007-2008","ARI/NYI","D",49,701.12,2,4,6,5,0.51,0.43,14.35,1.23,651,529,122,55.17,6.06,24,26,-2,48,0.83,28.37,21.67,6.7,56.69,9.17,7,2,-5,85,7.27,2.26,0.19,5.56,96.98,44.02,31.84,27.58,49.32,29.34,49.43
"FREDRIK.MODIN","2007-2008","CBJ","L",23,261.53,3,5,8,5,1.84,1.15,9.05,2.08,206,189,17,52.15,1.68,10,8,2,55.56,10.66,8.04,6.68,1.36,54.62,2.77,5,7,2,57,13.08,2.92,0.67,11.11,101.9,48.08,27.05,30.89,52.09,29.58,51.09
"FREDRIK.MODIN","2008-2009","CBJ","L",50,614.86,5,9,14,10,1.37,0.98,21.24,2.07,539,478,61,53,1.28,24,16,8,60,8.12,20.74,18.83,1.91,52.41,-0.94,9,11,2,151,14.74,7.63,0.74,5.81,102.23,51.97,27.82,29.37,51.74,29.01,50.17
"FREDRIK.MODIN","2009-2010","CBJ/L.A","L",44,507.35,2,3,5,5,0.59,0.59,5.86,0.69,398,426,-28,48.3,-2.47,8,14,-6,36.36,-4.92,15.14,16.93,-1.79,47.21,-1.03,8,5,-3,102,12.06,4.52,0.53,3.7,97.98,48.25,25.29,29.99,48.35,28.86,49.3
"FREDRIK.MODIN","2010-2011","ATL/CGY","L",40,393.6,6,3,9,8,1.37,1.22,6.27,0.96,360,421,-61,46.09,0.41,14,23,-9,37.84,-11.37,12.67,19.99,-7.32,38.79,-10.38,4,2,-2,77,11.74,3.46,0.53,12.5,97.3,52.31,21.12,28.39,47.96,28.72,49.81
"FREDRIK.SJOSTROM","2007-2008","ARI/NYR","R",69,681.25,7,5,12,8,1.06,0.7,13.5,1.19,560,595,-35,48.48,-0.26,18,23,-5,43.9,-8.4,22.05,22.14,-0.09,49.9,2.87,7,7,0,147,12.95,7.43,0.65,7.37,98.6,43.08,21.81,28.88,49.39,28.72,50.3
"FREDRIK.SJOSTROM","2008-2009","NYR","R",79,697.76,4,4,8,5,0.69,0.43,10.59,0.91,613,592,21,50.87,-1.73,16,33,-17,32.65,-18.07,25.73,25.43,0.3,50.29,-1.36,10,10,0,123,10.58,6.57,0.56,5.19,94.95,48.34,19.97,27.07,49.85,28.52,49.37
"FREDRIK.SJOSTROM","2009-2010","CGY/TOR","R/L",65,605.03,2,7,9,8,0.89,0.79,10.69,1.06,496,509,-13,49.35,-1.33,15,19,-4,44.12,-8.79,17.31,19.08,-1.77,47.57,-1.32,5,8,3,98,9.72,4.03,0.4,3.64,98.82,51.31,20,28.63,51.54,28.2,49.39
"FREDRIK.SJOSTROM","2010-2011","TOR","L",66,614.24,2,2,4,3,0.39,0.29,0.72,0.07,504,630,-126,44.44,-4.3,12,19,-7,38.71,-10.59,16.4,23.51,-7.11,41.09,-6.84,6,7,1,97,9.48,3.64,0.36,3.51,98.85,46.32,20.06,27.75,46.22,28.52,50.21
"GARNET.EXELBY","2007-2008","ATL","D",77,1189.72,2,5,7,4,0.35,0.2,-10.93,-0.55,800,1138,-338,41.28,-2.34,35,61,-26,36.46,-8.43,36.11,49.22,-13.11,42.32,-0.93,27,16,-11,79,3.98,2.29,0.12,6.45,98.92,41.24,34.52,27.72,44.92,28.7,50.31
"GARNET.EXELBY","2008-2009","ATL","D",59,834.28,0,5,5,3,0.36,0.22,-0.88,-0.06,648,799,-151,44.78,-2.46,25,30,-5,45.45,-5.16,28.63,33.94,-5.31,45.76,-2.64,30,16,-14,80,5.75,1.77,0.13,0,100.41,39.28,32.51,27.01,47.35,28.86,49.84
"GARNET.EXELBY","2009-2010","TOR","D",51,437.75,1,3,4,2,0.55,0.27,4.65,0.64,436,411,25,51.48,-0.85,14,23,-9,37.84,-14.16,15.79,16.23,-0.44,49.31,-4.69,21,15,-6,51,6.99,0.92,0.13,7.14,96.1,46.67,18.76,27.15,51.7,28.24,49.24
"GARTH.MURRAY","2008-2009","ARI","C",10,78.11,0,0,0,0,0,0,0.22,0.17,61,79,-18,43.57,-3.5,0,2,-2,0,-62.96,1.8,1.99,-0.19,47.49,-0.94,2,4,2,10,7.68,0.49,0.38,0,93.33,38.89,16.99,28.29,45.61,28.42,49.98
"GARY.ROBERTS","2007-2008","PIT","L",37,392.48,1,9,10,7,1.53,1.07,4.17,0.64,277,348,-71,44.32,-3.09,11,15,-4,42.31,-6.04,12.95,15.76,-2.81,45.11,-7.19,12,9,-3,44,6.73,3.04,0.46,3.85,99.08,43.72,25.24,29.17,45.01,28.7,50.57
"GARY.ROBERTS","2008-2009","T.B","L",30,300.87,2,1,3,2,0.6,0.4,-0.81,-0.16,215,301,-86,41.67,-6.65,6,15,-9,28.57,-25.6,7.35,11.36,-4.01,39.28,-10.1,5,9,4,42,8.38,2,0.4,7.41,96.78,42.86,23.06,28.69,48.01,28.66,50.21
"GEOFF.SANDERSON","2007-2008","EDM","L",41,357.89,2,8,10,5,1.68,0.84,4.89,0.82,273,335,-62,44.9,-2.1,12,21,-9,36.36,-11.3,13.27,13.78,-0.51,49.06,0.86,6,7,1,47,7.88,2.38,0.4,5.88,96.54,47.75,20.25,28.52,46.31,28.71,50.04
"GEORGE.PARROS","2007-2008","ANA","R",67,387.28,1,4,5,3,0.77,0.46,3.16,0.49,235,263,-28,47.19,-4.31,8,6,2,57.14,4.24,9.66,10.96,-1.3,46.85,-2.09,37,26,-11,42,6.51,1.86,0.29,3.85,101.36,58.38,13.66,26.48,49.94,27.35,48.78
"GEORGE.PARROS","2008-2009","ANA","R",74,454.55,4,5,9,7,1.19,0.92,11.12,1.47,325,351,-26,48.08,-3.36,18,11,7,62.07,10.28,13.18,13.43,-0.25,49.53,-1.63,30,31,1,65,8.58,3.22,0.43,8.7,103.64,64.97,13.89,26.93,48.75,26.98,49.28
"GEORGE.PARROS","2009-2010","ANA","R",57,335.04,4,0,4,4,0.72,0.72,2.4,0.43,225,319,-94,41.36,-6.91,8,5,3,61.54,11.81,8.04,12.68,-4.64,38.8,-8.29,29,33,4,31,5.55,1.86,0.33,18.18,103.46,62.29,13.13,25.62,45.36,26.92,48.84
"GEORGE.PARROS","2010-2011","ANA","R",78,498.25,3,1,4,4,0.48,0.48,0.91,0.11,350,451,-101,43.7,-0.74,5,9,-4,35.71,-10.74,12.94,17.82,-4.88,42.07,-2.62,37,37,0,63,7.59,2.45,0.3,9.09,98.64,64.26,13.59,25.78,43.21,27.25,49.35
"GEORGES.LARAQUE","2007-2008","PIT","R",68,503.69,4,8,12,7,1.43,0.83,2.1,0.25,333,486,-153,40.66,-5.51,16,14,2,53.33,-2.36,14.57,17.89,-3.32,44.89,-5.74,27,19,-8,44,5.24,2.27,0.27,15.38,103.04,56.07,17.25,28.06,44.2,28.02,49.96
"GEORGES.LARAQUE","2008-2009","MTL","R",33,236.63,0,2,2,0,0.51,0,-1.3,-0.33,187,249,-62,42.89,-5.99,3,9,-6,25,-25,7.38,8.23,-0.85,47.28,-0.43,16,18,2,23,5.83,1.2,0.3,0,95.96,59.84,15.76,28.43,48.05,27.75,49.07
"GEORGES.LARAQUE","2009-2010","MTL","R",28,157.28,1,2,3,1,1.14,0.38,-3.55,-1.35,89,187,-98,32.25,-12.09,3,9,-6,25,-21.67,3.89,6.89,-3,36.09,-6.88,5,6,1,8,3.05,0.97,0.37,50,96.13,38.57,12.18,27.6,46.49,27.04,49.67
"GILBERT.BRULE","2007-2008","CBJ","C",61,544.41,1,7,8,6,0.88,0.66,12.9,1.42,430,387,43,52.63,0.15,13,17,-4,43.33,-5.57,17.63,16.54,1.09,51.59,-3.91,10,15,5,100,11.02,4.95,0.55,1.59,97.69,60.56,20.6,28.81,52.16,28.38,50.29
"GILBERT.BRULE","2008-2009","EDM","C",11,102.18,2,1,3,2,1.76,1.17,1.15,0.68,81,110,-29,42.41,-5.17,3,6,-3,33.33,-26.67,2.86,4.16,-1.3,40.74,-7.64,4,2,-2,21,12.33,0.78,0.46,15.38,95.55,63.04,20.75,29.37,47.17,28.33,49.74
"GILBERT.BRULE","2009-2010","EDM","C",65,804.95,15,17,32,23,2.39,1.71,25.46,1.9,679,784,-105,46.41,1.94,38,42,-4,47.5,2.14,32.26,32.16,0.1,50.08,4.14,12,15,3,170,12.67,11.02,0.82,14.42,99.57,47.67,26.85,29.53,44.93,29.16,50.38
"GILBERT.BRULE","2010-2011","EDM","C",41,487.64,6,2,8,8,0.98,0.98,3.69,0.45,375,508,-133,42.47,-2.34,14,21,-7,40,-4.17,14.15,23.43,-9.28,37.65,-6.98,9,11,2,88,10.83,3.9,0.48,10.34,99.07,48.8,25.82,30,46.72,28.77,50.16
"GLEN.METROPOLIT","2007-2008","BOS","C",31,297.68,2,3,5,4,1.01,0.81,6.46,1.3,249,247,2,50.2,-3.74,8,10,-2,44.44,-2.83,9.99,9.92,0.07,50.18,-1.55,3,4,1,59,11.89,3.47,0.7,5.41,98.31,42.04,26.18,30.08,53.57,29.58,50.18
"GLEN.METROPOLIT","2008-2009","PHI/MTL","C",76,751.66,5,10,15,11,1.2,0.88,11.56,0.92,590,706,-116,45.52,-2.45,23,28,-5,45.1,-5.84,24.83,26.27,-1.44,48.59,1.7,9,15,6,118,9.42,5.34,0.43,6.76,99.2,44.36,22.78,28.54,47.61,27.98,48.99
"GLEN.METROPOLIT","2009-2010","MTL","C",69,748.2,6,10,16,13,1.28,1.04,16.01,1.28,650,708,-58,47.86,1.67,22,23,-1,48.89,0.27,23.29,28.42,-5.13,45.04,-1,7,8,1,142,11.39,6.55,0.53,6.74,100.24,43.85,23.17,28.66,45.35,28.36,50.18
"GLEN.MURRAY","2007-2008","BOS","R",26,295.01,4,2,6,4,1.22,0.81,9.97,2.03,271,228,43,54.31,1.38,11,5,6,68.75,23.75,9.31,9.96,-0.65,48.31,-3.8,7,5,-2,67,13.63,2.7,0.55,10,103.35,53.49,30.22,31.56,53.82,30.12,50.41
"GLEN.WESLEY","2007-2008","CAR","D",76,930.55,1,4,5,4,0.32,0.26,11.18,0.72,834,822,12,50.36,-2.1,30,34,-4,46.88,-5.73,36.39,36.42,-0.03,49.98,-0.46,10,11,1,120,7.74,2.44,0.16,1.89,98.53,50.33,28.69,28.6,52.51,29.29,49.54
"GRANT.CLITSOME","2009-2010","CBJ","D",11,140.62,1,2,3,2,1.28,0.85,2.47,1.05,117,112,5,51.09,8.52,10,10,0,50,-12.5,5.75,5.05,0.7,53.24,10.83,4,0,-4,18,7.68,0.22,0.09,14.29,99.12,47.37,27.81,26.63,48.96,27.72,51.45
"GRANT.CLITSOME","2010-2011","CBJ","D",31,470.2,2,4,6,2,0.77,0.26,7.1,0.91,431,420,11,50.65,-0.88,21,19,2,52.5,5.75,16.34,17.42,-1.08,48.4,-5.04,5,0,-5,71,9.06,1.34,0.17,7.14,101.3,61.38,32.64,27.04,51.96,28.54,50.18
"GREG.DE VRIES","2007-2008","NSH","D",76,1133.28,4,7,11,7,0.58,0.37,8.6,0.46,888,983,-95,47.46,-5.07,49,52,-3,48.51,-1.78,43.01,41.09,1.92,51.14,-2.22,16,5,-11,105,5.56,2.94,0.16,7.14,100.75,43.94,34.56,28.19,50.94,29.73,50.56
"GREG.DE VRIES","2008-2009","NSH","D",71,902.34,1,3,4,3,0.27,0.2,-2.23,-0.15,692,821,-129,45.74,-3.82,30,42,-12,41.67,-11.67,29.16,36.23,-7.07,44.59,-4.34,21,9,-12,96,6.38,1.5,0.1,3.03,99.01,49.47,28.11,26.46,49.69,28.31,49.95
"GREG.MAULDIN","2010-2011","COL","C",29,265.33,3,5,8,8,1.81,1.81,11.07,2.5,233,204,29,53.32,8.03,12,8,4,60,11.43,11.43,8.27,3.16,58.02,8.32,3,2,-1,66,14.92,3.32,0.75,7.5,101.9,46.96,19.43,28.86,47.57,28.07,49.81
"GREG.MOORE","2007-2008","NYR","R",6,58.86,0,0,0,0,0,0,1.46,1.49,57,42,15,57.58,-5.49,2,3,-1,40,-6.67,1.55,1.7,-0.15,47.69,-16.35,0,0,0,16,16.31,0.44,0.45,0,94.6,73.68,22.65,28.93,52.75,28.89,47.83
"GREGORY.CAMPBELL","2007-2008","FLA","C",79,739.15,2,10,12,9,0.97,0.73,9.18,0.75,617,670,-53,47.94,-1.4,17,34,-17,33.33,-19.4,25.11,30.78,-5.67,44.93,-2.96,14,9,-5,144,11.69,7.38,0.6,2.38,96.27,45.39,21.08,28.36,48.64,28.39,49.82
"GREGORY.CAMPBELL","2008-2009","FLA","C",77,993.99,7,16,23,19,1.39,1.15,16.39,0.99,823,1025,-202,44.53,-3.15,41,41,0,50,-1.74,35.98,43.73,-7.75,45.14,-2.45,21,21,0,185,11.17,11.55,0.7,6.14,101.94,41.97,28.07,30.77,46.3,29.08,49.83
"GREGORY.CAMPBELL","2009-2010","FLA","C",60,742.47,2,11,13,7,1.05,0.57,4.7,0.38,568,782,-214,42.07,-4.23,19,28,-9,40.43,-9.9,24.14,27.66,-3.52,46.6,-0.72,15,18,3,130,10.51,6.88,0.56,2.53,99.08,40.2,26.67,29.75,45.12,28.82,50.08
"GREGORY.CAMPBELL","2010-2011","BOS","C",80,895.27,7,12,19,11,1.27,0.74,14.14,0.95,811,933,-122,46.5,-5.07,29,24,5,54.72,-4.61,30.57,35.28,-4.71,46.42,-3.64,27,19,-8,151,10.12,7.54,0.51,8.24,101.58,41.74,23.3,28.03,50.52,28.3,49.83
"GREGORY.STEWART","2008-2009","MTL","L",20,166.45,0,1,1,1,0.36,0.36,0.1,0.04,136,162,-26,45.64,-0.59,4,8,-4,33.33,-15.85,6.52,6.23,0.29,51.14,7.56,10,9,-1,21,7.57,1.54,0.56,0,96.95,51.95,18.69,28.54,47.81,28.34,49.11
"GREG.ZANON","2007-2008","NSH","D",76,1023.73,0,5,5,2,0.29,0.12,1.88,0.11,780,925,-145,45.75,-7.01,33,41,-8,44.59,-6.22,32.49,35.77,-3.28,47.6,-7.18,9,5,-4,78,4.57,1.5,0.09,0,100.23,42.27,30.66,27.35,50.93,28.77,50.38
"GREG.ZANON","2008-2009","NSH","D",82,1319.37,3,5,8,7,0.36,0.32,6.17,0.28,1076,1275,-199,45.77,-5.34,43,45,-2,48.86,0.23,45.19,51.91,-6.72,46.54,-2.38,12,5,-7,120,5.46,2.11,0.1,5.88,100.53,42.41,35.57,28.19,49.8,29.3,50.54
"GREG.ZANON","2009-2010","MIN","D",81,1430.03,1,7,8,4,0.34,0.17,6.89,0.29,1121,1259,-138,47.1,-1.26,45,55,-10,45,-3.6,40.17,41.84,-1.67,48.98,-0.9,13,9,-4,123,5.16,1.74,0.07,2.08,99.11,41.26,38.62,28.19,48.83,29.54,50.05
"GREG.ZANON","2010-2011","MIN","D",82,1439.95,0,3,3,1,0.13,0.04,-10.13,-0.42,1068,1472,-404,42.05,-5.18,42,51,-9,45.16,-1.21,37.94,55.51,-17.57,40.6,-7.09,18,10,-8,123,5.13,2.11,0.09,0,100.71,37.7,37.62,27.42,47.07,29.28,50.08
