"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"JAKUB.KINDL","2010-2011","DET","D",48,601.09,2,2,4,3,0.4,0.3,6.88,0.69,585,553,32,51.41,-1.73,21,28,-7,42.86,-6.79,22.48,22.02,0.46,50.52,-0.28,18,3,-15,110,10.98,1.97,0.2,3.64,97.74,58.12,26.84,26.16,54.16,27.74,49.49
"JAKUB.KINDL","2011-2012","DET","D",55,709.35,1,10,11,7,0.93,0.59,19.07,1.61,650,555,95,53.94,-1.35,28,20,8,58.33,-3.06,26.6,23.51,3.09,53.08,-1.84,7,8,1,99,8.37,1.95,0.16,1.75,101.02,60.11,27.67,26.3,54.66,27.63,48.72
"JAKUB.KINDL","2012-2013","DET","D",41,614.47,3,7,10,5,0.98,0.49,18.83,1.84,589,479,110,55.15,2.07,29,14,15,67.44,19.29,25.5,20.25,5.25,55.74,4.03,8,3,-5,107,10.45,1.69,0.17,5.66,103.89,58.86,31.72,26.59,51.13,28.07,49.23
"JAKUB.KINDL","2013-2014","DET","D",66,953.06,2,9,11,7,0.69,0.44,16.53,1.04,836,786,50,51.54,0.95,35,30,5,53.85,1.21,32.78,33.08,-0.3,49.77,-0.09,10,8,-2,138,8.69,2.24,0.14,3.39,100.94,57.68,30.86,26.16,51.03,28.15,49.26
"JAKUB.VORACEK","2010-2011","CBJ","R",80,1061.44,10,23,33,26,1.87,1.47,40.12,2.27,1081,950,131,53.23,3.54,49,50,-1,49.49,5.05,43.6,41.19,2.41,51.42,2.41,12,14,2,217,12.27,10.61,0.6,7.52,98.71,56.85,28.87,30.55,49.79,29.6,49.95
"JAKUB.VORACEK","2011-2012","PHI","R",78,901.87,17,17,34,27,2.26,1.8,40.96,2.73,922,825,97,52.78,1.96,48,35,13,57.83,6.23,42.55,35.96,6.59,54.2,1.9,7,10,3,221,14.7,12,0.8,13.39,101.44,52.15,25.65,30.07,48.92,29.1,49.81
"JAKUB.VORACEK","2012-2013","PHI","R",48,611.24,11,15,26,20,2.55,1.96,27.82,2.73,623,543,80,53.43,8.18,33,33,0,50,6.76,26.02,20.72,5.3,55.67,10.68,9,10,1,117,11.48,6.51,0.64,15.49,98.04,49.13,27.76,30.84,45.97,29.94,50.43
"JAKUB.VORACEK","2013-2014","PHI","R",82,1056.12,14,20,34,26,1.93,1.48,49.86,2.83,1148,929,219,55.27,7.53,51,33,18,60.71,16.43,42.85,36.52,6.33,53.99,6.22,10,16,6,278,15.79,12.15,0.69,9.33,101.8,58.32,28.22,31.2,47.52,29.63,50.01
"JAMAL.MAYERS","2010-2011","S.J","R",78,599.55,3,11,14,9,1.4,0.9,8.56,0.86,485,560,-75,46.41,-8.55,18,17,1,51.43,-4.22,19.58,21.77,-2.19,47.35,-10.45,30,14,-16,98,9.81,4.82,0.48,5.36,100.69,55.29,16,27,52.04,27.58,49.39
"JAMAL.MAYERS","2011-2012","CHI","R",81,655.56,6,8,14,12,1.28,1.1,14.92,1.37,541,561,-20,49.09,-4.49,18,21,-3,46.15,-4.71,20.38,20.88,-0.5,49.39,-2.42,20,21,1,113,10.34,4.91,0.45,9.38,99.32,45.73,16.81,27.14,53.33,27.11,49.37
"JAMAL.MAYERS","2012-2013","CHI","R",19,123.2,0,2,2,1,0.97,0.49,2.15,1.05,98,95,3,50.78,-1.54,4,3,1,57.14,3.44,3.98,3.91,0.07,50.44,-0.03,5,2,-3,16,7.79,0.66,0.32,0,99.69,56.41,14.08,27.05,55.17,27.64,48.36
"JAMES.NEAL","2010-2011","DAL/PIT","L",79,1123.03,16,18,34,28,1.82,1.5,42.38,2.26,1082,992,90,52.17,3.71,49,38,11,56.32,7.92,41.08,38.71,2.37,51.49,3.88,21,19,-2,286,15.28,13.83,0.74,10.19,102.25,57.39,30.66,31.51,47.68,29.4,50.15
"JAMES.NEAL","2011-2012","PIT","L",80,1136.23,22,25,47,35,2.48,1.85,65.19,3.44,1256,966,290,56.53,3.29,68,51,17,57.14,5.77,53.52,43.54,9.98,55.14,2.36,25,23,-2,386,20.38,16.77,0.89,10.58,99.55,63.54,30.02,31.33,53.34,29.7,49.65
"JAMES.NEAL","2012-2013","PIT","L",40,515.99,11,7,18,16,2.09,1.86,24.79,2.88,531,448,83,54.24,5.48,25,18,7,58.14,-1.49,24.17,18.95,5.22,56.05,4.73,11,5,-6,165,19.19,7.82,0.91,11.83,101.58,58.39,27.26,30.28,48.24,29.44,49.65
"JAMES.NEAL","2013-2014","PIT","L",59,802.6,14,17,31,23,2.32,1.72,43.85,3.28,855,694,161,55.2,9.69,46,35,11,56.79,11.53,34.4,28.05,6.35,55.08,9.18,15,19,4,295,22.05,10.83,0.81,9.15,100.74,57.06,28.5,30.45,49.41,29.42,50.15
"JAMES.SHEPPARD","2012-2013","S.J","C",32,360.59,1,3,4,2,0.67,0.33,4.66,0.78,354,357,-3,49.79,-1.98,7,15,-8,31.82,-17.55,14.8,12.96,1.84,53.31,-0.69,5,3,-2,63,10.48,4.17,0.69,2.56,94.96,50.95,23.39,28.39,50,28.09,49.23
"JAMES.SHEPPARD","2013-2014","S.J","C",67,777.33,4,15,19,12,1.47,0.93,23.32,1.8,720,646,74,52.71,-0.83,26,23,3,53.06,-1.13,29.96,22.7,7.26,56.89,-0.05,15,10,-5,140,10.81,7.29,0.56,4.88,99.69,50,24.11,28.46,51.82,28.07,49.19
"JAMES.VAN RIEMSDYK","2010-2011","PHI","L",75,946.53,16,16,32,26,2.03,1.65,37.08,2.35,952,956,-4,49.9,0.32,48,35,13,57.83,5.38,43.08,37.15,5.93,53.7,3.82,10,17,7,251,15.91,13.91,0.88,11.11,102.16,52.75,27.45,30.86,50.15,29.1,50.09
"JAMES.VAN RIEMSDYK","2011-2012","PHI","L",43,494.61,7,9,16,13,1.94,1.58,20.62,2.5,511,465,46,52.36,1.4,22,22,0,50,-4.89,24.44,19.07,5.37,56.17,2.9,8,7,-1,147,17.83,8.44,1.02,7.95,98.15,60,25.89,30.37,49.85,29,50.12
"JAMES.VAN RIEMSDYK","2012-2013","TOR","L",48,707.67,13,13,26,18,2.2,1.53,19.73,1.67,666,794,-128,45.62,2.27,35,36,-1,49.3,-4.61,27.09,32.28,-5.19,45.63,2.53,7,7,0,179,15.18,10.02,0.85,12.04,101.55,48.22,31.13,32.13,44.91,29.86,50.7
"JAMES.VAN RIEMSDYK","2013-2014","TOR","L",80,1257.75,17,23,40,30,1.91,1.43,28.29,1.35,1156,1460,-304,44.19,1.72,64,59,5,52.03,7.77,51.4,64.93,-13.53,44.18,1.82,18,14,-4,296,14.12,17.06,0.81,8.59,102.16,45.36,32.87,32.32,39.47,29.85,50.27
"JAMES.WISNIEWSKI","2010-2011","NYI/MTL","D",75,1231.23,2,15,17,7,0.83,0.34,19.87,0.97,1215,1229,-14,49.71,2.46,40,50,-10,44.44,0.13,48.98,52.33,-3.35,48.35,4.19,11,15,4,181,8.82,3.63,0.18,2.41,98.38,50.35,35.96,28.6,48.93,29.1,49.87
"JAMES.WISNIEWSKI","2011-2012","CBJ","D",48,854.26,2,10,12,8,0.84,0.56,6.14,0.43,711,834,-123,46.02,-3.46,28,39,-11,41.79,-2.33,28.39,34.27,-5.88,45.31,-6.96,12,9,-3,120,8.43,2.21,0.16,4,98.74,47.09,38.1,28.05,47.84,29.42,50.54
"JAMES.WISNIEWSKI","2012-2013","CBJ","D",30,504.46,1,6,7,5,0.83,0.59,8.87,1.05,448,449,-1,49.94,2.01,20,21,-1,48.78,-3.76,17.44,17.94,-0.5,49.29,4.46,6,5,-1,70,8.33,0.95,0.11,3.23,100.39,53.26,35.46,27.84,46.18,28.95,49.37
"JAMES.WISNIEWSKI","2013-2014","CBJ","D",75,1192.67,3,14,17,9,0.86,0.45,29.4,1.48,1141,966,175,54.15,5.61,47,39,8,54.65,2.45,44.73,37.58,7.15,54.34,3.84,22,13,-9,203,10.21,3.56,0.18,3,100.42,50.38,33.99,27.66,47.2,29.08,49.73
"JAMES.WRIGHT","2012-2013","WPG","C",38,378.4,2,3,5,3,0.79,0.48,2.64,0.42,280,345,-65,44.8,-5.62,12,18,-6,40,-12.34,11.54,14.17,-2.63,44.89,-5.73,7,11,4,52,8.25,2.21,0.35,6.9,98.23,47.57,20.23,27.92,50.33,28.08,49.32
"JAMES.WRIGHT","2013-2014","WPG","C",59,424.66,0,2,2,1,0.28,0.14,2.56,0.36,325,358,-33,47.58,-2.64,11,15,-4,42.31,-6.22,12.19,13.57,-1.38,47.32,-4.18,5,7,2,67,9.47,3.21,0.45,0,97.87,53.44,15.28,26.69,49.31,27.7,49.43
"JAMIE.BENN","2010-2011","DAL","L",69,915.97,12,25,37,25,2.42,1.64,37.76,2.47,820,812,8,50.25,2.68,42,38,4,52.5,2.19,30.9,32,-1.1,49.13,1.47,15,25,10,233,15.26,11.12,0.73,9.52,101.47,59.96,28.64,30.97,47.64,29.48,49.84
"JAMIE.BENN","2011-2012","DAL","L",71,993.96,21,23,44,29,2.66,1.75,49.76,3,992,898,94,52.49,4.28,53,42,11,55.79,12.08,36.69,34.34,2.35,51.65,6.42,15,17,2,282,17.02,13.32,0.8,13.38,101.18,48.37,29.97,30.45,49.21,29.71,50.3
"JAMIE.BENN","2012-2013","DAL","L",41,622.6,8,12,20,16,1.93,1.54,20.18,1.94,574,584,-10,49.57,1.85,26,34,-8,43.33,-10.37,25.08,28.4,-3.32,46.9,1.64,6,8,2,165,15.9,8.11,0.78,9.3,98.33,57.07,32.58,31.24,49.15,29.84,50.09
"JAMIE.BENN","2013-2014","DAL","L",81,1104.77,25,29,54,38,2.93,2.06,63.92,3.47,1156,1069,87,51.96,1.78,74,44,30,62.71,16.68,54.74,43.73,11.01,55.59,6.66,18,25,7,355,19.28,18.01,0.98,12.76,103.78,56.44,28.95,31.05,49.4,29.99,50.13
"JAMIE.LANGENBRUNNER","2010-2011","N.J/DAL","R",70,909.29,5,16,21,15,1.39,0.99,26.43,1.74,843,746,97,53.05,3.42,32,46,-14,41.03,2.26,30.12,31.41,-1.29,48.95,1.52,13,16,3,197,13,8.21,0.54,4.42,96.45,51.65,27.69,30.72,49.78,29.35,49.74
"JAMIE.LANGENBRUNNER","2011-2012","STL","R",70,867.6,6,15,21,14,1.45,0.97,31.82,2.2,862,686,176,55.68,3.15,28,25,3,52.83,-8.16,38.66,25.39,13.27,60.36,7.28,13,8,-5,181,12.52,8.61,0.6,5.13,98.74,55.87,26.68,29.5,51.57,28.83,49.65
"JAMIE.MCBAIN","2010-2011","CAR","D",76,1114.89,5,10,15,10,0.81,0.54,14.55,0.78,1075,1151,-76,48.29,-0.66,46,54,-8,46,-4,46.67,46.05,0.62,50.33,3.47,9,7,-2,152,8.18,3.09,0.17,7.58,99.75,48.79,32.01,28.63,49.68,28.86,49.86
"JAMIE.MCBAIN","2011-2012","CAR","D",76,1187.38,2,11,13,8,0.66,0.4,15.33,0.77,1159,1215,-56,48.82,1.21,49,54,-5,47.57,-0.66,50.89,55.41,-4.52,47.87,1.02,1,4,3,182,9.2,2.94,0.15,2.82,100.01,51.26,32.79,27.4,48.4,28.55,49.72
"JAMIE.MCBAIN","2012-2013","CAR","D",40,626.1,1,6,7,4,0.67,0.38,14.43,1.38,672,600,72,52.83,3.11,29,28,1,50.88,2.8,29.08,27.58,1.5,51.32,5.48,4,6,2,86,8.24,1.29,0.12,2.56,99.67,56.4,33.05,28.09,52.18,28.93,49.66
"JAMIE.MCBAIN","2013-2014","BUF","D",69,1082.8,3,5,8,5,0.44,0.28,-5.74,-0.32,814,1190,-376,40.62,-3.39,25,36,-11,40.98,6.17,31.87,49.46,-17.59,39.19,-4.3,6,5,-1,136,7.54,2.28,0.13,5,99.81,41.78,33.1,27.33,44.6,28.74,49.9
"JAMIE.MCGINN","2010-2011","S.J","L",49,547.94,1,5,6,5,0.66,0.55,7.35,0.8,467,497,-30,48.44,-6.15,10,17,-7,37.04,-13.31,19.79,20.56,-0.77,49.05,-7.66,12,15,3,117,12.81,6.11,0.67,1.67,97.76,45,24,28.86,53.28,28.65,49.38
"JAMIE.MCGINN","2011-2012","S.J/COL","L",78,940.37,13,15,28,24,1.79,1.53,29.42,1.88,845,878,-33,49.04,-4.43,40,43,-3,48.19,-3.42,38.16,33.18,4.98,53.49,-0.41,15,14,-1,222,14.16,14.27,0.91,9.56,98.79,51.14,25.15,28.8,50.18,28.57,49.31
"JAMIE.MCGINN","2012-2013","COL","L",47,646.62,8,7,15,14,1.39,1.3,14.73,1.37,585,634,-49,47.99,-1.31,27,37,-10,42.19,-4.04,24.21,26.01,-1.8,48.21,-0.16,9,10,1,162,15.03,7.93,0.74,8.6,97.3,56.27,28.84,31.33,48.83,29.71,49.72
"JAMIE.MCGINN","2013-2014","COL","L",79,1054.09,13,14,27,20,1.54,1.14,24.24,1.38,956,1075,-119,47.07,0.4,45,48,-3,48.39,-6.84,37.32,45.27,-7.95,45.19,-1.25,9,10,1,253,14.4,11.37,0.65,9.42,100.39,51.97,27.79,31.01,46.84,29.17,50.34
"JAMIE.OLEKSIAK","2012-2013","DAL","D",16,219.08,0,2,2,1,0.55,0.27,2.05,0.56,192,190,2,50.26,-4.12,7,12,-5,36.84,-7.84,7.15,11.04,-3.89,39.31,-10.95,3,2,-1,32,8.76,0.49,0.13,0,95.19,59.52,29.16,27.81,49.25,28.1,49
"JAMIE.OLEKSIAK","2013-2014","DAL","D",7,95.98,0,0,0,0,0,0,0.16,0.1,94,94,0,50,-2.55,4,7,-3,36.36,-13.64,4.45,3.55,0.9,55.62,7.1,1,0,-1,7,4.38,0.28,0.18,0,94.07,50.91,31.21,27.07,50.57,28.74,47.7
"JAN.HEJDA","2010-2011","CBJ","D",77,1305.9,4,9,13,7,0.6,0.32,18.65,0.86,1167,1126,41,50.89,0.02,50,61,-11,45.05,-4.66,49.65,49.01,0.64,50.32,0.2,8,2,-6,142,6.52,2.69,0.12,5.88,98.03,52.28,36.83,27.51,51.38,29.04,49.94
"JAN.HEJDA","2011-2012","COL","D",81,1347.13,4,12,16,9,0.71,0.4,10.8,0.48,1131,1268,-137,47.14,-6.13,35,53,-18,39.77,-12.35,39.36,50.39,-11.03,43.86,-7.9,5,6,1,190,8.46,2.55,0.11,5.88,97.9,35.92,34.63,27.63,52.53,29.35,49.96
"JAN.HEJDA","2012-2013","COL","D",46,739.22,1,6,7,4,0.57,0.32,7.1,0.58,645,706,-61,47.74,-1.34,25,32,-7,43.86,-1.27,26.37,26.45,-0.08,49.92,2.82,7,4,-3,109,8.85,1.46,0.12,2.08,98.24,49.78,33.62,27.86,49.15,29.12,49.77
"JAN.HEJDA","2013-2014","COL","D",78,1415.5,6,9,15,8,0.64,0.34,6.07,0.26,1154,1416,-262,44.9,-2.77,58,51,7,53.21,-0.34,47.24,57.11,-9.87,45.27,-1.78,12,3,-9,136,5.76,3.06,0.13,9.23,101.99,44.01,37.79,29.77,48.88,29.7,50.68
"JAN.MURSAK","2010-2011","DET","L",19,153.56,1,0,1,1,0.39,0.39,5.2,2.03,168,103,65,61.99,10.85,1,4,-3,20,-26.67,5.47,3.69,1.78,59.72,9.39,2,2,0,34,13.28,1.39,0.54,5,93.23,60.87,16.82,27.34,53.09,27.58,49.32
"JAN.MURSAK","2011-2012","DET","L",25,186.68,1,2,3,1,0.96,0.32,4.68,1.5,150,149,1,50.17,-5.46,4,2,2,66.67,7.12,4.58,5.53,-0.95,45.3,-10.37,0,2,2,38,12.21,1.11,0.36,4.55,103.06,68.42,15.53,25.6,53.91,26.52,48.64
"JANNIK.HANSEN","2010-2011","VAN","R",82,967.15,9,17,26,24,1.61,1.49,28.06,1.74,890,874,16,50.45,-2.43,37,25,12,59.68,3.62,37.09,35.11,1.98,51.37,1.07,11,6,-5,158,9.8,8.43,0.52,9.57,102.44,33.2,25.41,28.88,49.57,28.83,49.54
"JANNIK.HANSEN","2011-2012","VAN","R",82,998.56,14,19,33,28,1.98,1.68,37.75,2.27,929,885,44,51.21,-1.99,46,33,13,58.23,5.6,33.61,37.33,-3.72,47.38,-1.74,14,18,4,204,12.26,9.76,0.59,11.38,103.42,40.55,26.01,29.53,51.78,29.15,49.75
"JANNIK.HANSEN","2012-2013","VAN","R",47,609.65,8,15,23,16,2.26,1.57,24.28,2.39,567,551,16,50.72,-1.26,31,21,10,59.62,12.45,21.4,23.29,-1.89,47.89,-3.97,2,4,2,143,14.07,5.07,0.5,10,103.73,52.05,27.53,29.96,50.95,29,49.43
"JANNIK.HANSEN","2013-2014","VAN","R",71,958.15,9,8,17,14,1.06,0.88,20.72,1.3,903,846,57,51.63,0.44,28,37,-9,43.08,-7.48,33.91,35.31,-1.4,48.99,-0.13,12,8,-4,176,11.02,7.96,0.5,9.68,97.79,46.35,28.51,30.9,51.17,29.24,49.74
"JARED.BOLL","2010-2011","CBJ","R",73,552.1,7,5,12,11,1.3,1.2,16.54,1.8,503,454,49,52.56,1.56,22,23,-1,48.89,2.7,18.81,18.91,-0.1,49.87,-0.37,43,42,-1,106,11.52,4.94,0.54,10.94,99.24,58.74,16.4,27.23,50.2,27.58,49.58
"JARED.BOLL","2011-2012","CBJ","R",54,432.55,2,1,3,3,0.42,0.42,0.51,0.07,301,369,-68,44.93,-3.43,6,14,-8,30,-17.65,9.6,12.6,-3,43.24,-7.16,30,27,-3,63,8.74,2.97,0.41,5.88,97.36,49.28,17.14,27.11,46.37,27.16,49.54
"JARED.BOLL","2012-2013","CBJ","R",43,343.11,2,4,6,5,1.05,0.87,1.05,0.18,214,314,-100,40.53,-7.46,10,8,2,55.56,6.31,7.87,11.63,-3.76,40.36,-6.66,23,22,-1,39,6.82,1.27,0.22,10.53,104.2,45.73,16.79,27.17,46.59,27.03,49.36
"JARED.BOLL","2013-2014","CBJ","R",28,211.56,1,1,2,1,0.57,0.28,-0.57,-0.16,134,195,-61,40.73,-8.05,3,9,-6,25,-24.32,4.75,7.18,-2.43,39.82,-11.73,13,18,5,23,6.52,0.87,0.25,8.33,96.53,50.91,16.09,27.55,48.21,27.43,48.82
"JARED.COWEN","2011-2012","OTT","D",82,1209.33,3,8,11,6,0.55,0.3,14.22,0.71,1111,1035,76,51.77,-0.74,43,51,-8,45.74,-7.01,42.25,47.16,-4.91,47.25,-2.1,18,8,-10,119,5.9,1.92,0.1,6.67,98.74,56.75,31.36,27.68,52.37,28.68,49.5
"JARED.COWEN","2012-2013","OTT","D",7,113.83,1,0,1,1,0.53,0.53,3.28,1.73,112,84,28,57.14,-1.54,3,2,1,60,15.56,4.72,3.58,1.14,56.87,-3.02,2,2,0,16,8.43,0.33,0.17,14.29,101.01,62.16,34.75,28.03,52.92,29.07,48.73
"JARED.COWEN","2013-2014","OTT","D",68,1116.32,6,6,12,9,0.64,0.48,17.3,0.93,1125,1091,34,50.77,-1.19,47,43,4,52.22,4.68,44.03,50.99,-6.96,46.34,-1.53,17,4,-13,118,6.34,2.85,0.15,9.09,101.42,50.36,35.55,28.64,53.02,29.05,49.76
"JARED.SPURGEON","2010-2011","MIN","D",53,681.4,1,4,5,4,0.44,0.35,3.8,0.33,542,605,-63,47.25,2.55,16,20,-4,44.44,-2.78,21.77,22.79,-1.02,48.86,3.29,1,4,3,56,4.93,1.27,0.11,4.17,99.49,53.72,27.33,27.13,44.49,28.86,49.85
"JARED.SPURGEON","2011-2012","MIN","D",70,1109.38,1,9,10,7,0.54,0.38,5.2,0.28,885,1077,-192,45.11,1.16,29,30,-1,49.15,9.94,34.39,38.88,-4.49,46.94,0.76,2,7,5,121,6.54,2.15,0.12,1.72,100.96,44.83,33.78,28.83,44.1,29.24,50.52
"JARED.SPURGEON","2012-2013","MIN","D",39,617.07,1,4,5,2,0.49,0.19,9.17,0.89,544,528,16,50.75,0.77,22,23,-1,48.89,1.02,23.77,19.08,4.69,55.47,4.31,2,7,5,77,7.49,1.11,0.11,3.23,99.47,53.2,33.18,27.87,47.85,29,49.46
"JARED.SPURGEON","2013-2014","MIN","D",67,1157.74,3,14,17,12,0.88,0.62,26.97,1.4,1031,951,80,52.02,2.92,54,31,23,63.53,21.29,40.07,33.77,6.3,54.27,4.54,7,6,-1,157,8.14,2.96,0.15,4.76,103.38,52.28,35.83,29.7,48.38,29.21,50.23
"JARKKO.RUUTU","2010-2011","OTT/ANA","L",73,686.33,3,8,11,8,0.96,0.7,11.41,1,554,548,6,50.27,1.56,19,22,-3,46.34,3.55,21.08,21.14,-0.06,49.93,0.66,28,19,-9,116,10.14,4.98,0.44,4.92,98.48,54.35,20.02,28.69,48.03,28.02,49.49
"JAROD.PALMER","2011-2012","MIN","C",6,68.37,1,0,1,1,0.88,0.88,1.37,1.2,65,64,1,50.39,3.19,2,3,-1,40,4.29,1.62,2.06,-0.44,44.02,-9.44,1,0,-1,15,13.16,0.42,0.37,9.09,95.45,51.11,24.58,28.53,43.44,28.11,48.73
"JAROME.IGINLA","2010-2011","CGY","R",82,1288.46,25,25,50,40,2.33,1.86,57.52,2.68,1200,1146,54,51.15,-1.01,66,52,14,55.93,5.66,48.65,42.05,6.6,53.64,0.82,10,18,8,348,16.21,15.63,0.73,12.38,101.58,52.84,33.74,30.86,50.31,30.1,49.65
"JAROME.IGINLA","2011-2012","CGY","R",82,1306.25,20,23,43,35,1.98,1.61,33.2,1.52,1092,1349,-257,44.74,-4.14,56,56,0,50,3.22,49.06,55.95,-6.89,46.72,-4.02,11,16,5,310,14.24,16.7,0.77,11.3,102.07,50.14,33.25,30.8,48.48,30.05,50.35
"JAROME.IGINLA","2012-2013","CGY/PIT","R",44,627.17,8,11,19,16,1.82,1.53,19.18,1.83,561,586,-25,48.91,2.52,27,28,-1,49.09,5.89,23.27,26.6,-3.33,46.66,-0.87,7,7,0,145,13.87,7.85,0.75,8.89,99.23,49.31,30.21,31.32,48.45,29.62,50.35
"JAROME.IGINLA","2013-2014","BOS","R",78,1140.55,20,17,37,30,1.95,1.58,50.8,2.67,1204,1047,157,53.49,-0.59,60,30,30,66.67,7.75,47.86,39.04,8.82,55.07,0.42,14,16,2,268,14.1,14.28,0.75,13.33,104.13,57.83,30.09,31.83,51.91,29.69,49.38
"JAROMIR.JAGR","2011-2012","PHI","R",73,891.16,9,20,29,22,1.95,1.48,34.93,2.35,891,779,112,53.35,3.54,43,36,7,54.43,0.9,41.69,35.82,5.87,53.79,2.08,11,12,1,197,13.26,11.21,0.75,8.41,100.38,59.63,26.97,31.78,49.08,29.85,49.82
"JAROMIR.JAGR","2012-2013","DAL/BOS","R",45,651.97,8,14,22,16,2.02,1.47,25.07,2.31,640,569,71,52.94,2.9,31,30,1,50.82,1.31,26.87,29.39,-2.52,47.76,-0.6,6,11,5,139,12.79,6.91,0.64,11.27,101.2,52.66,30.71,30.86,48.08,29.49,49.94
"JAROMIR.JAGR","2013-2014","N.J","R",82,1241.78,13,28,41,27,1.98,1.3,59.56,2.88,1118,772,346,59.15,6.99,53,35,18,60.23,19.4,51.87,33.29,18.58,60.91,7.89,15,10,-5,283,13.67,15.7,0.76,7.69,101.03,57.52,31.62,30.84,51.64,29.67,49.72
"JAROSLAV.SPACEK","2010-2011","MTL","D",59,879.2,1,9,10,4,0.68,0.27,14.7,1,874,832,42,51.23,-2.86,35,30,5,53.85,6.19,30,32.67,-2.67,47.87,-5.79,14,6,-8,130,8.87,1.96,0.13,2.17,100.73,50.74,32.45,28.21,51,29.39,49.93
"JAROSLAV.SPACEK","2011-2012","MTL/CAR","D",46,602.38,2,7,9,7,0.9,0.7,14.22,1.42,623,592,31,51.28,2.96,27,20,7,57.45,7.45,26.46,24.56,1.9,51.86,3.72,3,4,1,81,8.07,1.29,0.13,6.45,101.84,58.2,27.23,27.3,47.61,27.99,48.99
"JARRED.TINORDI","2012-2013","MTL","D",8,86.19,0,2,2,1,1.39,0.7,4.77,3.32,99,56,43,63.87,7.13,7,2,5,77.78,25.4,3.17,2.09,1.08,60.27,5.35,1,1,0,13,9.05,0.13,0.09,0,105.82,68.18,22.96,26.68,51.98,28.16,48.81
"JARRED.TINORDI","2013-2014","MTL","D",22,262.66,0,2,2,0,0.46,0,2.2,0.5,239,225,14,51.51,1.76,9,12,-3,42.86,-13.59,8.4,9.42,-1.02,47.14,-6.15,10,6,-4,31,7.08,0.53,0.12,0,97.96,52.27,26.43,27.41,46.5,28.56,49.14
"JARRET.STOLL","2010-2011","L.A","C",82,1027.09,14,11,25,20,1.46,1.17,33.42,1.95,981,867,114,53.08,2,36,40,-4,47.37,-6.74,36.05,32.33,3.72,52.72,0.74,14,9,-5,211,12.33,8.41,0.49,12.07,98.79,47.41,26.65,31.07,51.47,29.35,49.63
"JARRET.STOLL","2011-2012","L.A","C",78,921.1,5,7,12,9,0.78,0.59,22.72,1.48,864,703,161,55.14,0.7,22,21,1,51.16,0.89,30.79,26.82,3.97,53.45,0.86,27,7,-20,172,11.2,8.34,0.54,5.21,99.57,47.45,25.51,29.4,53.33,28.74,49.72
"JARRET.STOLL","2012-2013","L.A","C",48,576.57,4,6,10,8,1.04,0.83,16.44,1.71,485,409,76,54.25,-2.71,15,13,2,53.57,1.75,18.65,15.96,2.69,53.89,-1.38,9,7,-2,84,8.74,3.38,0.35,7.84,99.56,47.92,25.26,29.7,53.93,28.65,49.22
"JARRET.STOLL","2013-2014","L.A","C",78,908.87,6,13,19,16,1.25,1.06,30.73,2.03,881,704,177,55.58,-1.52,29,23,6,55.77,1.33,31.84,27.1,4.74,54.02,-2.05,15,6,-9,162,10.69,7.2,0.48,7.32,100.2,52.83,25.1,29.35,56.12,28.55,49.5
"JASON.ARNOTT","2010-2011","N.J/WSH","C",73,921.91,11,9,20,18,1.3,1.17,26.94,1.75,831,725,106,53.41,1.98,28,33,-5,45.9,1.15,33.58,29.66,3.92,53.1,2.2,17,5,-12,212,13.8,11.02,0.72,8.53,98.02,53.48,26.46,29.66,52.31,28.84,49.7
"JASON.ARNOTT","2011-2012","STL","C",72,816.13,10,9,19,16,1.4,1.18,29.69,2.18,790,677,113,53.85,1.08,34,20,14,62.96,6.52,32.6,24.73,7.87,56.86,2.68,10,12,2,157,11.54,10.16,0.75,9.71,102.11,59.88,24.22,29.49,52.75,28.37,49.68
"JASON.BLAKE","2010-2011","ANA","L",76,1000.4,13,12,25,18,1.5,1.08,24.62,1.48,852,998,-146,46.05,3.05,38,42,-4,47.5,2.58,33.37,42.25,-8.88,44.13,0.39,13,27,14,250,14.99,11.74,0.7,8.12,99.99,52.31,28.01,30.98,41.69,29.59,50.37
"JASON.BLAKE","2011-2012","ANA","L",45,558.7,5,4,9,7,0.97,0.75,16.14,1.73,513,479,34,51.71,2.22,14,18,-4,43.75,-11.81,22.22,20.03,2.19,52.59,3.64,1,8,7,155,16.65,8.5,0.91,5.43,97.91,52.9,25.61,30.45,48.23,28.79,49.76
"JASON.CHIMERA","2010-2011","WSH","L",80,921.97,6,15,21,15,1.37,0.98,20.65,1.34,835,870,-35,48.97,-2.72,32,40,-8,44.44,-9.83,31.01,36.27,-5.26,46.09,-7.38,20,12,-8,215,13.99,9.05,0.59,4.51,98.48,51.33,24.45,28.9,52.04,28.67,49.73
"JASON.CHIMERA","2011-2012","WSH","L",82,993.75,14,13,27,22,1.63,1.33,33.81,2.04,901,882,19,50.53,2.17,38,37,1,50.67,-0.02,35.45,35.6,-0.15,49.89,-0.09,21,18,-3,256,15.46,13.4,0.81,7.95,99.62,47.75,25.14,29.2,47.89,29.1,49.87
